ObjectID,Loc_name,Status,Score,Match_type,Match_addr,Xmin,Xmax,Ymin,Ymax,Addr_type,ARC_SingleLine,datum_a_čas_přestupku,místo_přestupku,typ_přestupku,adresa,X,Y
58,ul_co,M,92.5,A,Hněvkovského 26,0,0,0,0,Address,Hněvkovského-26a,2013-06-06 04:20:00.000,"Hněvkovského-26a, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hněvkovského-26a,16.6226957086565,49.1720659665994
59,ul_co,M,92.5,A,Hněvkovského 26,0,0,0,0,Address,Hněvkovského-26a,2013-06-06 04:43:00.000,"Hněvkovského-26a, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hněvkovského-26a,16.6226957086565,49.1720659665994
60,ul_co_zn,M,100,A,V aleji 54,0,0,0,0,Address,V aleji 54,2013-06-06 09:33:00.000,"V aleji 54, Brno-Holásky","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",V aleji 54,16.6476442613597,49.150234319295
61,ul_co_zn,M,100,A,Věstonická 3,0,0,0,0,Address,Věstonická 3,2013-06-06 14:08:00.000,"Věstonická 3, Brno-Židenice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Věstonická 3,16.6555945038453,49.2015924029149
62,ul_co_zn,M,100,A,Lány 78,0,0,0,0,Address,Lány 78,2013-06-06 23:15:00.000,"Lány 78, Brno-Bohunice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Lány 78,16.5917161109366,49.1641314800274
63,ul_co_zn,M,100,A,Vídeňská 89a,0,0,0,0,Address,Vídeňská 89a,2013-06-07 00:06:00.000,"Vídeňská 89a, Brno-Štýřice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Vídeňská 89a,16.5975338980058,49.1765933223001
64,ul_co_zn,M,100,A,Libušina třída 11,0,0,0,0,Address,Libušina třída 11,2013-06-07 09:41:00.000,"Libušina třída 11, Brno-Kohoutovice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Libušina třída 11,16.5457219329187,49.1950770683882
65,ul_co_zn,M,100,A,Libušina třída 11,0,0,0,0,Address,Libušina třída 11,2013-06-07 10:23:00.000,"Libušina třída 11, Brno-Kohoutovice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Libušina třída 11,16.5457219329187,49.1950770683882
66,ul_co_zn,M,100,A,Libušina třída 11,0,0,0,0,Address,Libušina třída 11,2013-06-07 10:59:00.000,"Libušina třída 11, Brno-Kohoutovice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Libušina třída 11,16.5457219329187,49.1950770683882
67,ul_co_zn,M,100,A,Libušina třída 11,0,0,0,0,Address,Libušina třída 11,2013-06-07 11:26:00.000,"Libušina třída 11, Brno-Kohoutovice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Libušina třída 11,16.5457219329187,49.1950770683882
68,pomistni_rychl,M,100,A,Petra Křivky-garáže,0,0,0,0,Address,Petra Křivky-garáže,2013-06-07 12:02:00.000,"Petra Křivky-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Petra Křivky-garáže,16.5561225086056,49.1770182764208
69,pomistni_rychl,M,100,A,Petra Křivky-garáže,0,0,0,0,Address,Petra Křivky-garáže,2013-06-07 12:22:00.000,"Petra Křivky-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Petra Křivky-garáže,16.5561225086056,49.1770182764208
70,pomistni_rychl,M,100,A,Petra Křivky-garáže,0,0,0,0,Address,Petra Křivky-garáže,2013-06-07 13:09:00.000,"Petra Křivky-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Petra Křivky-garáže,16.5561225086056,49.1770182764208
71,ul_co_zn,M,100,A,Pražská 146,0,0,0,0,Address,Pražská 146,2013-06-07 20:32:00.000,"Pražská 146, Brno-Bosonohy","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Pražská 146,16.523187498787,49.174220519161
72,pomistni_rychl,M,100,A,Dlouhá-garáže,0,0,0,0,Address,Dlouhá-garáže,2013-06-07 21:46:00.000,"Dlouhá-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dlouhá-garáže,16.5773277515707,49.1701253092858
73,ul_co_zn,M,100,A,Vídeňská 89a,0,0,0,0,Address,Vídeňská 89a,2013-06-07 22:36:00.000,"Vídeňská 89a, Brno-Štýřice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Vídeňská 89a,16.5975338980058,49.1765933223001
74,ul_co_zn,M,100,A,Vídeňská 89a,0,0,0,0,Address,Vídeňská 89a,2013-06-07 22:59:00.000,"Vídeňská 89a, Brno-Štýřice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Vídeňská 89a,16.5975338980058,49.1765933223001
75,ul_co_zn,M,100,A,Nové sady 30,0,0,0,0,Address,Nové sady 30,2013-06-08 01:02:00.000,"Nové sady 30, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Nové sady 30,16.6045172763768,49.1868771103801
76,ul_cp,T,85,A,Hněvkovského 169,0,0,0,0,Address,Hněvkovského-69a,2013-06-08 04:07:00.000,"Hněvkovského-69a, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hněvkovského-69a,16.6234391404941,49.1736759026819
77,ul_cp,T,85,A,Hněvkovského 169,0,0,0,0,Address,Hněvkovského-69a,2013-06-08 05:01:00.000,"Hněvkovského-69a, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hněvkovského-69a,16.6234391404941,49.1736759026819
78,ul_co_zn,M,100,A,Hlinky 144,0,0,0,0,Address,Hlinky 144,2013-06-09 21:05:00.000,"Hlinky 144, Brno-Pisárky","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hlinky 144,16.5731182829511,49.1933766272552
79,ul_co_zn,M,100,A,Hlinky 144,0,0,0,0,Address,Hlinky 144,2013-06-09 21:30:00.000,"Hlinky 144, Brno-Pisárky","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hlinky 144,16.5731182829511,49.1933766272552
80,ul_co_zn,M,100,A,Hlinky 144,0,0,0,0,Address,Hlinky 144,2013-06-09 21:45:00.000,"Hlinky 144, Brno-Pisárky","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hlinky 144,16.5731182829511,49.1933766272552
81,ul_co_zn,M,100,A,Hlinky 144,0,0,0,0,Address,Hlinky 144,2013-06-09 22:04:00.000,"Hlinky 144, Brno-Pisárky","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hlinky 144,16.5731182829511,49.1933766272552
82,ul_co_zn,M,100,A,Hlinky 144,0,0,0,0,Address,Hlinky 144,2013-06-09 23:06:00.000,"Hlinky 144, Brno-Pisárky","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hlinky 144,16.5731182829511,49.1933766272552
83,ul_co_zn,M,100,A,Terezy Novákové 49,0,0,0,0,Address,Terezy Novákové 49,2013-06-10 20:14:00.000,"Terezy Novákové 49, Brno-Řečkovice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Terezy Novákové 49,16.5780272912216,49.2496406471592
84,ul_co_zn,M,100,A,Terezy Novákové 49,0,0,0,0,Address,Terezy Novákové 49,2013-06-10 20:33:00.000,"Terezy Novákové 49, Brno-Řečkovice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Terezy Novákové 49,16.5780272912216,49.2496406471592
85,ul_co_zn,M,100,A,Terezy Novákové 49,0,0,0,0,Address,Terezy Novákové 49,2013-06-10 20:51:00.000,"Terezy Novákové 49, Brno-Řečkovice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Terezy Novákové 49,16.5780272912216,49.2496406471592
86,ul_co_zn,M,100,A,Terezy Novákové 49,0,0,0,0,Address,Terezy Novákové 49,2013-06-10 21:06:00.000,"Terezy Novákové 49, Brno-Řečkovice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Terezy Novákové 49,16.5780272912216,49.2496406471592
87,ul_co_zn,M,100,A,Veslařská 151,0,0,0,0,Address,Veslařská 151,2013-06-10 22:20:00.000,"Veslařská 151, Brno-Jundrov","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veslařská 151,16.5594142974765,49.2052606023826
88,pomistni_rychl,M,100,A,Petra Křivky-garáže,0,0,0,0,Address,Petra Křivky-garáže,2013-06-11 08:14:00.000,"Petra Křivky-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Petra Křivky-garáže,16.5561225086056,49.1770182764208
89,pomistni_rychl,M,100,A,Petra Křivky-garáže,0,0,0,0,Address,Petra Křivky-garáže,2013-06-11 08:51:00.000,"Petra Křivky-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Petra Křivky-garáže,16.5561225086056,49.1770182764208
90,pomistni_rychl,M,100,A,Dlouhá-garáže,0,0,0,0,Address,Dlouhá-garáže,2013-06-11 10:47:00.000,"Dlouhá-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Dlouhá-garáže,16.5773277515707,49.1701253092858
91,pomistni_rychl,M,100,A,Novolíšeňská-garáže,0,0,0,0,Address,Novolíšeňská-garáže,2013-06-11 15:31:00.000,"Novolíšeňská-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Novolíšeňská-garáže,16.6763042206115,49.2030269364339
92,pomistni_rychl,M,100,A,Novolíšeňská-garáže,0,0,0,0,Address,Novolíšeňská-garáže,2013-06-11 15:49:00.000,"Novolíšeňská-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Novolíšeňská-garáže,16.6763042206115,49.2030269364339
93,pomistni_rychl,M,100,A,Novolíšeňská-garáže,0,0,0,0,Address,Novolíšeňská-garáže,2013-06-11 16:46:00.000,"Novolíšeňská-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Novolíšeňská-garáže,16.6763042206115,49.2030269364339
